voiced_ms,visible_active_speech_ratio,unexplained_speech_ratio,longest_unexplained_speech_ms,static_speech_ratio,asd_disagreement_ratio,temporal_decision,temporal_reason,static_ms,voiceover_ms,ambiguous_ms,longest_static_ms,longest_voiceover_ms,clip_id,model_versions,config_hash
8200,0.9512195121951219,0.04878048780487805,200,0.0,0.0,pass,,0,400,0,0,200,3R8oAGvvlO0_s0000402402_e0000410590,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
6200,0.0967741935483871,0.12903225806451613,400,0.0,0.03225806451612903,manual,ambiguous,0,800,4800,0,400,LsUXLhCgYvQ_s0000190562_e0000196702,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
7200,0.9722222222222222,0.027777777777777776,200,0.0,0.0,pass,,0,200,0,0,200,n_ttDwA1uts_s0000360930_e0000368094,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
7800,0.717948717948718,0.2564102564102564,600,0.02564102564102564,0.0,manual,inference_failure,200,1800,0,200,400,A_Tg_IpxObA_s0001108578_e0001116190,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
5000,0.92,0.08,200,0.0,0.0,pass,,0,400,0,0,200,HtJ2Jg1BV5k_s0000369314_e0000374314,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
4000,0.85,0.15,400,0.0,0.0,pass,,0,600,0,0,400,i3NHChYz6XA_s0000536898_e0000540734,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
4800,0.7083333333333334,0.25,1000,0.0,0.0,reject,voiceover,0,1200,200,0,1000,Pd8b5S6M46c_s0000510338_e0000515338,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
4400,0.7727272727272727,0.22727272727272727,800,0.0,0.0,reject,voiceover,0,1000,0,0,800,xNvAvHQKDdI_s0000476738_e0000481118,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
5000,0.0,0.84,2600,0.0,0.0,manual,inference_failure,0,4200,0,0,2600,6fzwsY5YlXY_s0000843970_e0000848970,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
5000,0.96,0.04,200,0.0,0.0,pass,,0,200,0,0,200,EQk4UHhtyao_1_s0000272418_e0000277418,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
